,Longitude,Latitude,Solar Energy Potential,Wind Power Density,Port Code,Port Long.,Port Lat.,Gen-Port Direct Dist.,Gen-Port Driving Dist.,Country,ISO_A3,Continent,H2_Region,Is_Offshore,Offshore_Zone,Shipping Dist.,NH3 Cost,LOHC Cost,H2 Liq Cost,H2 Gas Cost,Transport Cost per kg H2,Cheapest Medium,Direct Dist.,Driving Dist.,country_cap_kt,within_cap,cap_rank,Year
10,-123.0,38.0,1555.630030632019,1252.9034,25477,-122.36638765475,38.074189145000005,56.2298238976564,85.53439999999999,Ocean / International,---,Ocean,Other,,,1187.6585287345797,1.6887171448754867,2.1346920888478795,2.783471779621329,,1.6887171448754867,NH3,10077.101333283666,,,True,404.0,2040
11,-123.0,39.0,1774.6299958229065,160.85782,25477,-122.36638765475,38.074189145000005,116.67709047085316,150.1059,United States of America,USA,North America,North America,,,1187.6585287345797,1.7403743448754867,2.1346920888478795,2.783471779621329,,1.7403743448754867,NH3,9982.37429091027,,7433.328206704846,True,996.0,2040
12,-123.0,44.0,1353.0550062656405,105.11874,3772,-124.19684561280556,43.394895000000005,117.59287355246934,177.7877,United States of America,USA,North America,North America,,,5658.631514980453,1.7993119519188334,2.187835280180716,3.0329151809960844,,1.7993119519188334,NH3,9508.709437953452,,7433.328206704846,True,3018.0,2040
13,-123.0,45.0,1322.7600264549255,112.130135,3674,-122.768689375,45.58885,67.91199946917735,82.4316,United States of America,USA,North America,North America,,,1100.9593273016826,1.6844650907278818,2.1321117945397976,2.772141325353924,,1.6844650907278818,NH3,9414.025503622624,,7433.328206704846,True,2502.0,2040
14,-123.0,46.0,1204.1350090503693,161.96089,4038,-122.95979285813186,46.116775,13.347513630298392,29.5285,United States of America,USA,North America,North America,,,1067.291941326723,1.6414177028284884,2.088794228069353,2.7675092628542566,,1.6414177028284884,NH3,9319.376601834378,,7433.328206704846,True,3133.0,2040
15,-123.0,50.0,1134.4200146198273,100.82697,1934,-123.2597273115,49.1586226685,95.44510763341904,143.7982,Canada,CAN,North America,North America,,,1310.2637572556555,1.7376231996181826,2.1380363388601804,2.7982137499228292,,1.7376231996181826,NH3,8941.297653283866,,8522.47753481828,True,3712.0,2040
16,-123.0,53.0,1251.584963798523,143.02011,1934,-123.2597273115,49.1586226685,427.73872276738234,718.795,Canada,CAN,North America,North America,,,1310.2637572556555,1.7835841340954126,2.149131827967133,2.809309239029782,,1.7835841340954126,NH3,8658.523430605928,,8522.47753481828,True,3423.0,2040
17,-122.0,37.0,1729.369969367981,47.989758,17916,-122.3300105515,37.7191834425,85.00376909053449,116.2179,United States of America,USA,North America,North America,,,1187.3943854368842,1.713258750422775,2.1346845172794,2.783438477857272,,1.713258750422775,NH3,10124.985157400006,,7433.328206704846,True,1008.0,2040
18,-122.0,38.0,1802.3700737953184,103.83032,6756,-122.0517320178623,38.02614,5.390433671432809,10.3994,United States of America,USA,North America,North America,,,1199.9406286806693,1.6288494163673966,2.0660011901636235,2.763775906437977,,1.6288494163673966,NH3,10030.906179995514,,7433.328206704846,True,558.0,2040
19,-122.0,39.0,1744.7000765800476,185.19633,6367,-121.55685725036533,38.561485000000005,62.068078726904595,88.3448,United States of America,USA,North America,North America,,,1242.138087348382,1.692013002223835,2.1362187969020647,2.790193420430406,,1.692013002223835,NH3,9936.81103143066,,7433.328206704846,True,881.0,2040
