ISO_A3,Year,Capacity_kt,Source
PRY,2045,280.6,IEA-anchored growth
ITA,2045,286.5,IEA-anchored growth
THA,2045,242.1,Theoretical growth
PNG,2045,220.5,Theoretical growth
CMR,2045,218.5,Theoretical growth
URY,2045,229.0,IEA-anchored growth
BLR,2045,206.9,Theoretical growth
SYR,2045,197.0,Theoretical growth
ARE,2045,190.9,IEA-anchored growth
PHL,2045,184.7,Theoretical growth
ZWE,2045,178.6,Theoretical growth
COG,2045,161.2,Theoretical growth
MYS,2045,173.5,IEA-anchored growth
ROU,2045,162.6,IEA-anchored growth
VNM,2045,159.5,Theoretical growth
CIV,2045,156.5,Theoretical growth
BFA,2045,153.8,Theoretical growth
GRC,2045,146.6,IEA-anchored growth
GUY,2045,140.7,Theoretical growth
GAB,2045,127.9,Theoretical growth
ECU,2045,119.0,Theoretical growth
UGA,2045,116.6,Theoretical growth
GHA,2045,115.6,Theoretical growth
GIN,2045,113.7,Theoretical growth
SEN,2045,113.6,Theoretical growth
KGZ,2045,112.1,Theoretical growth
TJK,2045,111.2,Theoretical growth
LAO,2045,108.7,Theoretical growth
PRK,2045,97.8,Theoretical growth
ERI,2045,90.5,Theoretical growth
AUT,2045,96.8,IEA-anchored growth
KHM,2045,86.5,Theoretical growth
JOR,2045,86.6,IEA-anchored growth
CZE,2045,75.3,IEA-anchored growth
HUN,2045,75.0,IEA-anchored growth
ISL,2045,73.5,IEA-anchored growth
NPL,2045,71.5,Theoretical growth
LVA,2045,69.2,Theoretical growth
KWT,2045,68.8,Theoretical growth
SUR,2045,68.5,Theoretical growth
BGR,2045,67.8,Theoretical growth
KOR,2045,67.8,IEA-anchored growth
CUB,2045,65.6,Theoretical growth
ESH,2045,64.8,Theoretical growth
BGD,2045,63.5,Theoretical growth
LTU,2045,63.0,Theoretical growth
SRB,2045,66.3,IEA-anchored growth
NIC,2045,61.5,Theoretical growth
AZE,2045,59.9,Theoretical growth
CHE,2045,58.5,IEA-anchored growth
BEN,2045,55.5,Theoretical growth
HND,2045,54.0,Theoretical growth
MWI,2045,52.8,Theoretical growth
GTM,2045,51.9,Theoretical growth
HRV,2045,50.5,Theoretical growth
EST,2045,61.7,IEA-anchored growth
LBR,2045,46.6,Theoretical growth
GEO,2045,46.6,Theoretical growth
DJI,2045,43.2,Theoretical growth
LKA,2045,43.2,Theoretical growth
BEL,2045,43.7,IEA-anchored growth
LSO,2045,39.3,Theoretical growth
QAT,2045,38.7,Theoretical growth
BIH,2045,37.8,Theoretical growth
SLE,2045,36.1,Theoretical growth
PAN,2045,47.5,IEA-anchored growth
MDA,2045,30.6,Theoretical growth
CRI,2045,29.4,IEA-anchored growth
TGO,2045,28.9,Theoretical growth
SVK,2045,28.2,IEA-anchored growth
BTN,2045,26.4,Theoretical growth
TWN,2045,23.0,Theoretical growth
DOM,2045,22.9,Theoretical growth
ISR,2045,22.0,Theoretical growth
ARM,2045,19.6,Theoretical growth
GNB,2045,17.2,Theoretical growth
SLB,2045,16.6,Theoretical growth
SWZ,2045,16.2,Theoretical growth
MKD,2045,15.5,Theoretical growth
ALB,2045,14.1,Theoretical growth
HTI,2045,13.5,Theoretical growth
FJI,2045,12.9,Theoretical growth
GNQ,2045,12.9,Theoretical growth
SVN,2045,14.2,IEA-anchored growth
BDI,2045,12.5,Theoretical growth
RWA,2045,11.1,Theoretical growth
BHS,2045,11.0,Theoretical growth
NCL,2045,11.0,Theoretical growth
FLK,2045,11.0,Theoretical growth
BLZ,2045,10.5,Theoretical growth
SLV,2045,9.9,Theoretical growth
GMB,2045,9.4,Theoretical growth
JAM,2045,8.4,Theoretical growth
ATF,2045,7.8,Theoretical growth
MNE,2045,7.7,Theoretical growth
TLS,2045,7.0,Theoretical growth
TTO,2045,5.2,Theoretical growth
BRN,2045,5.1,Theoretical growth
VUT,2045,5.0,Theoretical growth
LBN,2045,4.8,Theoretical growth
PRI,2045,4.4,Theoretical growth
PSE,2045,3.4,Theoretical growth
CYP,2045,3.0,Theoretical growth
LUX,2045,2.8,Theoretical growth
CHN,2046,31281.6,IEA-anchored growth
AUS,2046,24771.1,IEA-anchored growth
RUS,2046,18010.4,Theoretical growth
CAN,2046,13534.7,IEA-anchored growth
KAZ,2046,13013.9,Theoretical growth
USA,2046,11575.8,IEA-anchored growth
DZA,2046,11060.5,Theoretical growth
ATA,2046,8816.1,Theoretical growth
LBY,2046,7650.9,Theoretical growth
SAU,2046,7323.8,IEA-anchored growth
IND,2046,5340.7,IEA-anchored growth
MRT,2046,5059.1,IEA-anchored growth
BRA,2046,4379.4,IEA-anchored growth
ZAF,2046,3840.6,IEA-anchored growth
MEX,2046,3587.8,IEA-anchored growth
ARG,2046,3421.0,IEA-anchored growth
EGY,2046,3359.7,IEA-anchored growth
MAR,2046,3232.1,IEA-anchored growth
PER,2046,2208.0,IEA-anchored growth
GBR,2046,2096.5,IEA-anchored growth
MNG,2046,1969.4,Theoretical growth
PAK,2046,1969.0,Theoretical growth
TKM,2046,1960.2,Theoretical growth
NAM,2046,1934.5,IEA-anchored growth
CHL,2046,1924.1,IEA-anchored growth
IRN,2046,1680.7,Theoretical growth
SDN,2046,1593.6,Theoretical growth
GRL,2046,1577.1,Theoretical growth
UZB,2046,1563.7,IEA-anchored growth
TCD,2046,1464.9,Theoretical growth
BWA,2046,1276.6,Theoretical growth
NER,2046,1183.4,Theoretical growth
COD,2046,1175.3,Theoretical growth
NOR,2046,1150.2,IEA-anchored growth
MLI,2046,1008.3,Theoretical growth
OMN,2046,1050.9,IEA-anchored growth
IDN,2046,929.1,IEA-anchored growth
DEU,2046,940.5,IEA-anchored growth
FRA,2046,879.8,IEA-anchored growth
DNK,2046,856.9,IEA-anchored growth
SWE,2046,861.4,IEA-anchored growth
IRL,2046,788.7,IEA-anchored growth
BOL,2046,775.4,Theoretical growth
TUR,2046,719.2,Theoretical growth
AFG,2046,647.7,Theoretical growth
TUN,2046,652.6,IEA-anchored growth
AGO,2046,629.8,Theoretical growth
UKR,2046,611.7,Theoretical growth
ETH,2046,586.3,Theoretical growth
COL,2046,591.3,IEA-anchored growth
NZL,2046,560.2,IEA-anchored growth
ESP,2046,664.5,IEA-anchored growth
NLD,2046,546.6,IEA-anchored growth
SOM,2046,499.1,Theoretical growth
PRT,2046,519.1,IEA-anchored growth
FIN,2046,513.3,IEA-anchored growth
TZA,2046,471.8,Theoretical growth
VEN,2046,459.5,Theoretical growth
NGA,2046,457.8,Theoretical growth
IRQ,2046,450.2,Theoretical growth
JPN,2046,435.5,IEA-anchored growth
MOZ,2046,410.3,Theoretical growth
ZMB,2046,380.3,Theoretical growth
POL,2046,362.2,IEA-anchored growth
YEM,2046,349.9,Theoretical growth
MDG,2046,345.2,Theoretical growth
MMR,2046,343.8,Theoretical growth
SSD,2046,316.1,Theoretical growth
CAF,2046,314.5,Theoretical growth
KEN,2046,298.8,Theoretical growth
PRY,2046,298.0,IEA-anchored growth
ITA,2046,301.3,IEA-anchored growth
THA,2046,258.0,Theoretical growth
PNG,2046,235.0,Theoretical growth
CMR,2046,232.8,Theoretical growth
URY,2046,240.2,IEA-anchored growth
BLR,2046,220.6,Theoretical growth
SYR,2046,210.0,Theoretical growth
ARE,2046,203.5,IEA-anchored growth
PHL,2046,196.8,Theoretical growth
ZWE,2046,190.3,Theoretical growth
COG,2046,171.8,Theoretical growth
MYS,2046,181.5,IEA-anchored growth
ROU,2046,172.6,IEA-anchored growth
VNM,2046,170.0,Theoretical growth
CIV,2046,166.8,Theoretical growth
BFA,2046,163.9,Theoretical growth
GRC,2046,155.6,IEA-anchored growth
GUY,2046,149.9,Theoretical growth
GAB,2046,136.3,Theoretical growth
ECU,2046,126.8,Theoretical growth
UGA,2046,124.3,Theoretical growth
GHA,2046,123.2,Theoretical growth
GIN,2046,121.2,Theoretical growth
SEN,2046,121.1,Theoretical growth
KGZ,2046,119.5,Theoretical growth
TJK,2046,118.5,Theoretical growth
LAO,2046,115.9,Theoretical growth
PRK,2046,104.3,Theoretical growth
ERI,2046,96.4,Theoretical growth
AUT,2046,101.0,IEA-anchored growth
KHM,2046,92.2,Theoretical growth
JOR,2046,90.0,IEA-anchored growth
CZE,2046,80.2,IEA-anchored growth
HUN,2046,80.0,IEA-anchored growth
ISL,2046,78.0,IEA-anchored growth
NPL,2046,76.2,Theoretical growth
LVA,2046,73.7,Theoretical growth
KWT,2046,73.3,Theoretical growth
SUR,2046,73.0,Theoretical growth
BGR,2046,72.3,Theoretical growth
KOR,2046,71.9,IEA-anchored growth
CUB,2046,69.9,Theoretical growth
ESH,2046,69.1,Theoretical growth
BGD,2046,67.7,Theoretical growth
LTU,2046,67.1,Theoretical growth
SRB,2046,69.6,IEA-anchored growth
NIC,2046,65.5,Theoretical growth
AZE,2046,63.8,Theoretical growth
CHE,2046,62.2,IEA-anchored growth
BEN,2046,59.2,Theoretical growth
HND,2046,57.6,Theoretical growth
MWI,2046,56.3,Theoretical growth
GTM,2046,55.4,Theoretical growth
HRV,2046,53.8,Theoretical growth
EST,2046,62.4,IEA-anchored growth
LBR,2046,49.7,Theoretical growth
GEO,2046,49.6,Theoretical growth
DJI,2046,46.0,Theoretical growth
LKA,2046,46.0,Theoretical growth
BEL,2046,45.8,IEA-anchored growth
LSO,2046,41.9,Theoretical growth
QAT,2046,41.3,Theoretical growth
BIH,2046,40.3,Theoretical growth
SLE,2046,38.4,Theoretical growth
PAN,2046,47.5,IEA-anchored growth
MDA,2046,32.7,Theoretical growth
CRI,2046,31.4,IEA-anchored growth
TGO,2046,30.8,Theoretical growth
SVK,2046,29.9,IEA-anchored growth
BTN,2046,28.1,Theoretical growth
TWN,2046,24.6,Theoretical growth
DOM,2046,24.4,Theoretical growth
ISR,2046,23.4,Theoretical growth
ARM,2046,20.9,Theoretical growth
GNB,2046,18.3,Theoretical growth
SLB,2046,17.7,Theoretical growth
SWZ,2046,17.3,Theoretical growth
MKD,2046,16.5,Theoretical growth
ALB,2046,15.0,Theoretical growth
HTI,2046,14.4,Theoretical growth
FJI,2046,13.8,Theoretical growth
GNQ,2046,13.7,Theoretical growth
SVN,2046,14.8,IEA-anchored growth
BDI,2046,13.3,Theoretical growth
RWA,2046,11.8,Theoretical growth
BHS,2046,11.8,Theoretical growth
NCL,2046,11.7,Theoretical growth
FLK,2046,11.7,Theoretical growth
BLZ,2046,11.2,Theoretical growth
SLV,2046,10.6,Theoretical growth
GMB,2046,10.0,Theoretical growth
JAM,2046,8.9,Theoretical growth
ATF,2046,8.3,Theoretical growth
MNE,2046,8.2,Theoretical growth
TLS,2046,7.4,Theoretical growth
TTO,2046,5.5,Theoretical growth
BRN,2046,5.4,Theoretical growth
VUT,2046,5.4,Theoretical growth
LBN,2046,5.1,Theoretical growth
PRI,2046,4.7,Theoretical growth
PSE,2046,3.6,Theoretical growth
CYP,2046,3.1,Theoretical growth
LUX,2046,3.0,Theoretical growth
CHN,2047,33157.0,IEA-anchored growth
AUS,2047,26183.8,IEA-anchored growth
RUS,2047,19122.0,Theoretical growth
CAN,2047,14370.1,IEA-anchored growth
KAZ,2047,13817.1,Theoretical growth
USA,2047,12266.2,IEA-anchored growth
DZA,2047,11743.1,Theoretical growth
ATA,2047,9360.2,Theoretical growth
LBY,2047,8123.1,Theoretical growth
SAU,2047,7745.0,IEA-anchored growth
IND,2047,5657.3,IEA-anchored growth
MRT,2047,5371.4,IEA-anchored growth
BRA,2047,4626.1,IEA-anchored growth
ZAF,2047,4075.1,IEA-anchored growth
MEX,2047,3809.2,IEA-anchored growth
ARG,2047,3632.2,IEA-anchored growth
EGY,2047,3560.7,IEA-anchored growth
MAR,2047,3401.2,IEA-anchored growth
PER,2047,2344.2,IEA-anchored growth
GBR,2047,2223.1,IEA-anchored growth
MNG,2047,2090.9,Theoretical growth
PAK,2047,2090.5,Theoretical growth
TKM,2047,2081.2,Theoretical growth
NAM,2047,2042.1,IEA-anchored growth
CHL,2047,2019.6,IEA-anchored growth
IRN,2047,1784.5,Theoretical growth
SDN,2047,1691.9,Theoretical growth
GRL,2047,1674.4,Theoretical growth
UZB,2047,1660.2,IEA-anchored growth
TCD,2047,1555.4,Theoretical growth
BWA,2047,1355.4,Theoretical growth
NER,2047,1256.4,Theoretical growth
COD,2047,1247.8,Theoretical growth
NOR,2047,1212.4,IEA-anchored growth
MLI,2047,1070.5,Theoretical growth
OMN,2047,1076.6,IEA-anchored growth
IDN,2047,983.7,IEA-anchored growth
DEU,2047,986.5,IEA-anchored growth
FRA,2047,932.0,IEA-anchored growth
DNK,2047,901.3,IEA-anchored growth
SWE,2047,903.6,IEA-anchored growth
IRL,2047,837.3,IEA-anchored growth
BOL,2047,823.3,Theoretical growth
TUR,2047,763.5,Theoretical growth
AFG,2047,687.7,Theoretical growth
TUN,2047,686.9,IEA-anchored growth
AGO,2047,668.7,Theoretical growth
UKR,2047,649.4,Theoretical growth
ETH,2047,622.5,Theoretical growth
COL,2047,625.1,IEA-anchored growth
NZL,2047,594.2,IEA-anchored growth
ESP,2047,672.3,IEA-anchored growth
NLD,2047,565.6,IEA-anchored growth
SOM,2047,530.0,Theoretical growth
PRT,2047,544.8,IEA-anchored growth
FIN,2047,539.1,IEA-anchored growth
TZA,2047,501.0,Theoretical growth
VEN,2047,487.9,Theoretical growth
NGA,2047,486.1,Theoretical growth
IRQ,2047,478.0,Theoretical growth
JPN,2047,462.4,IEA-anchored growth
MOZ,2047,435.6,Theoretical growth
ZMB,2047,403.8,Theoretical growth
POL,2047,384.3,IEA-anchored growth
YEM,2047,371.5,Theoretical growth
MDG,2047,366.5,Theoretical growth
MMR,2047,365.0,Theoretical growth
SSD,2047,335.6,Theoretical growth
CAF,2047,334.0,Theoretical growth
KEN,2047,317.3,Theoretical growth
PRY,2047,315.4,IEA-anchored growth
ITA,2047,316.0,IEA-anchored growth
THA,2047,274.0,Theoretical growth
PNG,2047,249.5,Theoretical growth
CMR,2047,247.2,Theoretical growth
URY,2047,251.4,IEA-anchored growth
BLR,2047,234.2,Theoretical growth
SYR,2047,223.0,Theoretical growth
ARE,2047,216.1,IEA-anchored growth
PHL,2047,209.0,Theoretical growth
ZWE,2047,202.1,Theoretical growth
COG,2047,182.4,Theoretical growth
MYS,2047,189.5,IEA-anchored growth
ROU,2047,182.6,IEA-anchored growth
VNM,2047,180.5,Theoretical growth
CIV,2047,177.1,Theoretical growth
BFA,2047,174.0,Theoretical growth
GRC,2047,164.7,IEA-anchored growth
GUY,2047,159.2,Theoretical growth
GAB,2047,144.7,Theoretical growth
ECU,2047,134.7,Theoretical growth
UGA,2047,132.0,Theoretical growth
GHA,2047,130.8,Theoretical growth
GIN,2047,128.7,Theoretical growth
SEN,2047,128.5,Theoretical growth
KGZ,2047,126.8,Theoretical growth
TJK,2047,125.8,Theoretical growth
LAO,2047,123.0,Theoretical growth
PRK,2047,110.7,Theoretical growth
ERI,2047,102.4,Theoretical growth
AUT,2047,105.3,IEA-anchored growth
KHM,2047,97.9,Theoretical growth
JOR,2047,93.4,IEA-anchored growth
CZE,2047,85.1,IEA-anchored growth
HUN,2047,84.9,IEA-anchored growth
ISL,2047,82.6,IEA-anchored growth
NPL,2047,80.9,Theoretical growth
LVA,2047,78.3,Theoretical growth
KWT,2047,77.9,Theoretical growth
SUR,2047,77.5,Theoretical growth
BGR,2047,76.7,Theoretical growth
KOR,2047,76.0,IEA-anchored growth
CUB,2047,74.2,Theoretical growth
ESH,2047,73.3,Theoretical growth
BGD,2047,71.8,Theoretical growth
LTU,2047,71.3,Theoretical growth
SRB,2047,72.8,IEA-anchored growth
NIC,2047,69.6,Theoretical growth
AZE,2047,67.8,Theoretical growth
CHE,2047,66.0,IEA-anchored growth
BEN,2047,62.8,Theoretical growth
HND,2047,61.1,Theoretical growth
MWI,2047,59.7,Theoretical growth
GTM,2047,58.8,Theoretical growth
HRV,2047,57.1,Theoretical growth
EST,2047,63.0,IEA-anchored growth
LBR,2047,52.7,Theoretical growth
GEO,2047,52.7,Theoretical growth
DJI,2047,48.9,Theoretical growth
LKA,2047,48.9,Theoretical growth
BEL,2047,48.0,IEA-anchored growth
LSO,2047,44.5,Theoretical growth
QAT,2047,43.8,Theoretical growth
BIH,2047,42.7,Theoretical growth
SLE,2047,40.8,Theoretical growth
PAN,2047,47.5,IEA-anchored growth
MDA,2047,34.7,Theoretical growth
CRI,2047,33.3,IEA-anchored growth
TGO,2047,32.7,Theoretical growth
SVK,2047,31.6,IEA-anchored growth
BTN,2047,29.9,Theoretical growth
TWN,2047,26.1,Theoretical growth
DOM,2047,25.9,Theoretical growth
ISR,2047,24.9,Theoretical growth
ARM,2047,22.2,Theoretical growth
GNB,2047,19.4,Theoretical growth
SLB,2047,18.8,Theoretical growth
SWZ,2047,18.3,Theoretical growth
MKD,2047,17.5,Theoretical growth
ALB,2047,15.9,Theoretical growth
HTI,2047,15.3,Theoretical growth
FJI,2047,14.6,Theoretical growth
GNQ,2047,14.6,Theoretical growth
SVN,2047,15.4,IEA-anchored growth
BDI,2047,14.1,Theoretical growth
RWA,2047,12.5,Theoretical growth
BHS,2047,12.5,Theoretical growth
NCL,2047,12.5,Theoretical growth
FLK,2047,12.4,Theoretical growth
BLZ,2047,11.8,Theoretical growth
SLV,2047,11.2,Theoretical growth
GMB,2047,10.6,Theoretical growth
JAM,2047,9.5,Theoretical growth
ATF,2047,8.8,Theoretical growth
MNE,2047,8.7,Theoretical growth
TLS,2047,7.9,Theoretical growth
TTO,2047,5.9,Theoretical growth
BRN,2047,5.7,Theoretical growth
VUT,2047,5.7,Theoretical growth
LBN,2047,5.4,Theoretical growth
PRI,2047,5.0,Theoretical growth
PSE,2047,3.8,Theoretical growth
CYP,2047,3.3,Theoretical growth
LUX,2047,3.2,Theoretical growth
CHN,2048,35032.3,IEA-anchored growth
AUS,2048,27596.6,IEA-anchored growth
RUS,2048,20233.6,Theoretical growth
CAN,2048,15205.5,IEA-anchored growth
KAZ,2048,14620.3,Theoretical growth
USA,2048,12956.6,IEA-anchored growth
DZA,2048,12425.8,Theoretical growth
ATA,2048,9904.3,Theoretical growth
LBY,2048,8595.4,Theoretical growth
SAU,2048,8166.2,IEA-anchored growth
IND,2048,5974.0,IEA-anchored growth
MRT,2048,5683.6,IEA-anchored growth
BRA,2048,4872.8,IEA-anchored growth
ZAF,2048,4309.7,IEA-anchored growth
MEX,2048,4030.7,IEA-anchored growth
ARG,2048,3843.3,IEA-anchored growth
EGY,2048,3761.7,IEA-anchored growth
MAR,2048,3570.4,IEA-anchored growth
PER,2048,2480.5,IEA-anchored growth
GBR,2048,2349.7,IEA-anchored growth
MNG,2048,2212.5,Theoretical growth
PAK,2048,2212.1,Theoretical growth
TKM,2048,2202.1,Theoretical growth
NAM,2048,2149.7,IEA-anchored growth
CHL,2048,2115.0,IEA-anchored growth
IRN,2048,1888.2,Theoretical growth
SDN,2048,1790.3,Theoretical growth
GRL,2048,1771.8,Theoretical growth
UZB,2048,1756.7,IEA-anchored growth
TCD,2048,1645.8,Theoretical growth
BWA,2048,1434.2,Theoretical growth
NER,2048,1329.4,Theoretical growth
COD,2048,1320.3,Theoretical growth
NOR,2048,1274.5,IEA-anchored growth
MLI,2048,1132.7,Theoretical growth
OMN,2048,1102.2,IEA-anchored growth
IDN,2048,1038.2,IEA-anchored growth
DEU,2048,1032.5,IEA-anchored growth
FRA,2048,984.2,IEA-anchored growth
DNK,2048,945.8,IEA-anchored growth
SWE,2048,945.9,IEA-anchored growth
IRL,2048,886.0,IEA-anchored growth
BOL,2048,871.1,Theoretical growth
TUR,2048,807.9,Theoretical growth
AFG,2048,727.6,Theoretical growth
TUN,2048,721.2,IEA-anchored growth
AGO,2048,707.5,Theoretical growth
UKR,2048,687.2,Theoretical growth
ETH,2048,658.6,Theoretical growth
COL,2048,658.9,IEA-anchored growth
NZL,2048,628.2,IEA-anchored growth
ESP,2048,680.2,IEA-anchored growth
NLD,2048,584.7,IEA-anchored growth
SOM,2048,560.8,Theoretical growth
PRT,2048,570.4,IEA-anchored growth
FIN,2048,564.8,IEA-anchored growth
TZA,2048,530.1,Theoretical growth
VEN,2048,516.3,Theoretical growth
NGA,2048,514.3,Theoretical growth
IRQ,2048,505.7,Theoretical growth
JPN,2048,489.2,IEA-anchored growth
MOZ,2048,460.9,Theoretical growth
ZMB,2048,427.2,Theoretical growth
POL,2048,406.4,IEA-anchored growth
YEM,2048,393.1,Theoretical growth
MDG,2048,387.8,Theoretical growth
MMR,2048,386.2,Theoretical growth
SSD,2048,355.1,Theoretical growth
CAF,2048,353.4,Theoretical growth
KEN,2048,335.7,Theoretical growth
PRY,2048,332.8,IEA-anchored growth
ITA,2048,330.7,IEA-anchored growth
THA,2048,289.9,Theoretical growth
PNG,2048,264.0,Theoretical growth
CMR,2048,261.6,Theoretical growth
URY,2048,262.6,IEA-anchored growth
BLR,2048,247.8,Theoretical growth
SYR,2048,235.9,Theoretical growth
ARE,2048,228.6,IEA-anchored growth
PHL,2048,221.1,Theoretical growth
ZWE,2048,213.8,Theoretical growth
COG,2048,193.0,Theoretical growth
MYS,2048,197.4,IEA-anchored growth
ROU,2048,192.7,IEA-anchored growth
VNM,2048,191.0,Theoretical growth
CIV,2048,187.4,Theoretical growth
BFA,2048,184.1,Theoretical growth
GRC,2048,173.8,IEA-anchored growth
GUY,2048,168.4,Theoretical growth
GAB,2048,153.1,Theoretical growth
ECU,2048,142.5,Theoretical growth
UGA,2048,139.7,Theoretical growth
GHA,2048,138.4,Theoretical growth
GIN,2048,136.1,Theoretical growth
SEN,2048,136.0,Theoretical growth
KGZ,2048,134.2,Theoretical growth
TJK,2048,133.2,Theoretical growth
LAO,2048,130.2,Theoretical growth
PRK,2048,117.2,Theoretical growth
ERI,2048,108.3,Theoretical growth
AUT,2048,109.5,IEA-anchored growth
KHM,2048,103.6,Theoretical growth
JOR,2048,96.7,IEA-anchored growth
CZE,2048,90.1,IEA-anchored growth
HUN,2048,89.8,IEA-anchored growth
ISL,2048,87.1,IEA-anchored growth
NPL,2048,85.6,Theoretical growth
LVA,2048,82.9,Theoretical growth
KWT,2048,82.4,Theoretical growth
SUR,2048,82.0,Theoretical growth
BGR,2048,81.2,Theoretical growth
KOR,2048,80.0,IEA-anchored growth
CUB,2048,78.5,Theoretical growth
ESH,2048,77.6,Theoretical growth
BGD,2048,76.0,Theoretical growth
LTU,2048,75.4,Theoretical growth
SRB,2048,76.0,IEA-anchored growth
NIC,2048,73.6,Theoretical growth
AZE,2048,71.7,Theoretical growth
CHE,2048,69.7,IEA-anchored growth
BEN,2048,66.5,Theoretical growth
HND,2048,64.7,Theoretical growth
MWI,2048,63.2,Theoretical growth
GTM,2048,62.2,Theoretical growth
HRV,2048,60.5,Theoretical growth
EST,2048,63.6,IEA-anchored growth
LBR,2048,55.8,Theoretical growth
GEO,2048,55.8,Theoretical growth
DJI,2048,51.7,Theoretical growth
LKA,2048,51.7,Theoretical growth
BEL,2048,50.1,IEA-anchored growth
LSO,2048,47.1,Theoretical growth
QAT,2048,46.3,Theoretical growth
BIH,2048,45.2,Theoretical growth
SLE,2048,43.2,Theoretical growth
PAN,2048,47.5,IEA-anchored growth
MDA,2048,36.7,Theoretical growth
CRI,2048,35.2,IEA-anchored growth
TGO,2048,34.6,Theoretical growth
SVK,2048,33.3,IEA-anchored growth
BTN,2048,31.6,Theoretical growth
TWN,2048,27.6,Theoretical growth
DOM,2048,27.4,Theoretical growth
ISR,2048,26.3,Theoretical growth
ARM,2048,23.5,Theoretical growth
GNB,2048,20.6,Theoretical growth
SLB,2048,19.8,Theoretical growth
SWZ,2048,19.4,Theoretical growth
MKD,2048,18.5,Theoretical growth
ALB,2048,16.9,Theoretical growth
HTI,2048,16.2,Theoretical growth
FJI,2048,15.5,Theoretical growth
GNQ,2048,15.4,Theoretical growth
SVN,2048,15.9,IEA-anchored growth
BDI,2048,14.9,Theoretical growth
RWA,2048,13.3,Theoretical growth
BHS,2048,13.2,Theoretical growth
NCL,2048,13.2,Theoretical growth
FLK,2048,13.1,Theoretical growth
BLZ,2048,12.5,Theoretical growth
SLV,2048,11.9,Theoretical growth
GMB,2048,11.3,Theoretical growth
JAM,2048,10.0,Theoretical growth
ATF,2048,9.3,Theoretical growth
MNE,2048,9.2,Theoretical growth
TLS,2048,8.4,Theoretical growth
TTO,2048,6.2,Theoretical growth
BRN,2048,6.1,Theoretical growth
VUT,2048,6.0,Theoretical growth
LBN,2048,5.7,Theoretical growth
PRI,2048,5.2,Theoretical growth
PSE,2048,4.0,Theoretical growth
CYP,2048,3.5,Theoretical growth
LUX,2048,3.3,Theoretical growth
CHN,2049,36907.7,IEA-anchored growth
AUS,2049,29009.3,IEA-anchored growth
RUS,2049,21345.3,Theoretical growth
CAN,2049,16040.8,IEA-anchored growth
KAZ,2049,15423.6,Theoretical growth
USA,2049,13647.0,IEA-anchored growth
DZA,2049,13108.5,Theoretical growth
ATA,2049,10448.5,Theoretical growth
LBY,2049,9067.6,Theoretical growth
SAU,2049,8587.5,IEA-anchored growth
IND,2049,6290.7,IEA-anchored growth
MRT,2049,5995.9,IEA-anchored growth
BRA,2049,5119.5,IEA-anchored growth
ZAF,2049,4544.3,IEA-anchored growth
MEX,2049,4252.1,IEA-anchored growth
ARG,2049,4054.5,IEA-anchored growth
EGY,2049,3962.6,IEA-anchored growth
MAR,2049,3739.5,IEA-anchored growth
PER,2049,2616.8,IEA-anchored growth
GBR,2049,2476.2,IEA-anchored growth
MNG,2049,2334.0,Theoretical growth
PAK,2049,2333.6,Theoretical growth
TKM,2049,2323.1,Theoretical growth
NAM,2049,2257.2,IEA-anchored growth
CHL,2049,2210.5,IEA-anchored growth
IRN,2049,1991.9,Theoretical growth
SDN,2049,1888.6,Theoretical growth
GRL,2049,1869.1,Theoretical growth
UZB,2049,1853.2,IEA-anchored growth
TCD,2049,1736.2,Theoretical growth
BWA,2049,1513.0,Theoretical growth
NER,2049,1402.5,Theoretical growth
COD,2049,1392.9,Theoretical growth
NOR,2049,1336.7,IEA-anchored growth
MLI,2049,1195.0,Theoretical growth
OMN,2049,1127.9,IEA-anchored growth
IDN,2049,1092.8,IEA-anchored growth
DEU,2049,1078.5,IEA-anchored growth
FRA,2049,1036.4,IEA-anchored growth
DNK,2049,990.2,IEA-anchored growth
SWE,2049,988.1,IEA-anchored growth
IRL,2049,934.7,IEA-anchored growth
BOL,2049,919.0,Theoretical growth
TUR,2049,852.3,Theoretical growth
AFG,2049,767.6,Theoretical growth
TUN,2049,755.5,IEA-anchored growth
AGO,2049,746.4,Theoretical growth
UKR,2049,724.9,Theoretical growth
ETH,2049,694.8,Theoretical growth
COL,2049,692.7,IEA-anchored growth
NZL,2049,662.1,IEA-anchored growth
ESP,2049,688.0,IEA-anchored growth
NLD,2049,603.7,IEA-anchored growth
SOM,2049,591.6,Theoretical growth
PRT,2049,596.0,IEA-anchored growth
FIN,2049,590.5,IEA-anchored growth
TZA,2049,559.2,Theoretical growth
VEN,2049,544.6,Theoretical growth
NGA,2049,542.6,Theoretical growth
IRQ,2049,533.5,Theoretical growth
JPN,2049,516.1,IEA-anchored growth
MOZ,2049,486.2,Theoretical growth
ZMB,2049,450.7,Theoretical growth
POL,2049,428.6,IEA-anchored growth
YEM,2049,414.7,Theoretical growth
MDG,2049,409.1,Theoretical growth
MMR,2049,407.4,Theoretical growth
SSD,2049,374.6,Theoretical growth
CAF,2049,372.8,Theoretical growth
KEN,2049,354.2,Theoretical growth
PRY,2049,350.2,IEA-anchored growth
ITA,2049,345.4,IEA-anchored growth
THA,2049,305.8,Theoretical growth
PNG,2049,278.5,Theoretical growth
CMR,2049,276.0,Theoretical growth
URY,2049,273.8,IEA-anchored growth
BLR,2049,261.4,Theoretical growth
SYR,2049,248.9,Theoretical growth
