,Longitude,Latitude,Solar Energy Potential,Wind Power Density,Port Code,Port Long.,Port Lat.,Gen-Port Direct Dist.,Gen-Port Driving Dist.,Country,ISO_A3,Continent,H2_Region,Is_Offshore,Offshore_Zone,Shipping Dist.,NH3 Cost,LOHC Cost,H2 Liq Cost,H2 Gas Cost,Transport Cost per kg H2,Cheapest Medium,Direct Dist.,Driving Dist.,Gen. emissions per kg H2,NH3 Emissions per kg H2,LOHC Emissions per kg H2,LH2 Emissions per kg H2,H2Gas Emissions per kg H2,Transport Emissions per kg H2,Total Emissions per kg H2,Below RED3 Threshold,country_cap_kt,within_cap,cap_rank,Corridor
10,-111.0,25.0,1916.25,138.01985,5541,-110.67982476258211,24.395865,74.35001977750507,215.283,Mexico,MEX,North America,North America,,,944.9485761368956,1.7377654764775488,2.090004854975026,2.7187962620352164,,1.7377654764775488,NH3,9510.89946428738,,2.217,0.1322254406840163,0.1610855202327617,0.3820977847655741,,0.1322254406840163,2.3492254406840165,True,2259.1,True,100.0,B
11,-111.0,28.0,1926.8349289894104,94.19211,2922,-110.87482812626264,27.9124,15.682828131997706,20.5984,Mexico,MEX,North America,North America,,,944.9485761368956,1.610344196477549,2.035242341415973,2.7187962620352164,,1.610344196477549,NH3,9301.144069338026,,2.217,0.1322254406840163,0.1610855202327617,0.3820977847655741,,0.1322254406840163,2.3492254406840165,True,2259.1,True,50.0,B
12,-111.0,29.0,1906.030044555664,71.09817,2922,-110.87482812626264,27.9124,121.1571491641438,131.76520000000002,Mexico,MEX,North America,North America,,,5415.9215623827695,1.7403562573578784,2.1494375996592963,2.9945572955605124,,1.7403562573578784,NH3,9231.448452555209,,2.217,0.4048166011067961,0.4595712409447042,0.6822723050940137,,0.4048166011067961,2.6218166011067963,True,2259.1,True,112.0,B
13,-111.0,30.0,1936.3249373435967,73.47335,2922,-110.87482812626264,27.9124,231.7008095282574,277.4298,Mexico,MEX,North America,North America,,,858.2493747039987,1.7355212720762496,2.0867289881571627,2.7045390517018273,,1.7355212720762496,NH3,9161.886195980083,,2.217,0.1269539316345753,0.1552974124306214,0.3763711915207666,,0.1269539316345753,2.3439539316345757,True,2259.1,True,79.0,B
14,-110.0,23.0,1913.3300375938416,55.54973,6928,-110.30956802719864,24.21719583333333,138.46009535729473,161.2096,Mexico,MEX,North America,North America,,,824.581988729039,1.71965600583393,2.0853667711424646,2.698623227791325,,1.71965600583393,NH3,9571.667052093646,,2.217,0.1249070257448693,0.1530497509041175,0.37414836852353,,0.1249070257448693,2.3419070257448693,True,2259.1,True,82.0,B
15,-110.0,24.0,1906.3950181007383,50.795464,6928,-110.30956802719864,24.21719583333333,39.6136468081546,52.8847,Mexico,MEX,North America,North America,,,1067.5538046579716,1.639019588419981,2.084595858862713,2.7369384605024987,,1.639019588419981,NH3,9502.03952895756,,2.217,0.139681054794631,0.1692707430267142,0.3902020440937999,,0.139681054794631,2.356681054794631,True,2259.1,True,54.0,B
16,-110.0,28.0,1842.154974937439,12.363289,15231,-110.81845719598292,27.863969556055963,81.95364301786529,186.0527,Mexico,MEX,North America,North America,,,1067.5538046579716,1.740611828419981,2.0941575524217657,2.7369384605024987,,1.740611828419981,NH3,9224.49648006892,,2.217,0.139681054794631,0.1692707430267142,0.3902020440937999,,0.139681054794631,2.356681054794631,True,2259.1,True,171.0,B
17,-110.0,29.0,1868.4349846839905,46.38532,2922,-110.87482812626264,27.9124,147.88564560486333,236.7843,Mexico,MEX,North America,North America,,,944.6844328392004,1.737758955524443,2.0899953383780256,2.7187547776971535,,1.737758955524443,NH3,9155.417809867338,,2.217,0.1322093793361014,0.161067885815639,0.3820803324027246,,0.1322093793361014,2.3492093793361013,True,2259.1,True,143.0,B
18,-110.0,30.0,1916.25,61.419655,2922,-110.87482812626264,27.9124,246.5911810205324,339.5142,Mexico,MEX,North America,North America,,,957.2306760829856,1.738066700438658,2.0904444439274528,2.7207129371424803,,1.738066700438658,NH3,9086.48854209062,,2.217,0.1329722647295676,0.1619054830161519,0.3829093186016212,,0.1329722647295676,2.349972264729568,True,2259.1,True,101.0,B
19,-110.0,31.0,1909.679954051972,123.948944,2922,-110.87482812626264,27.9124,352.60047974019153,476.9705,Mexico,MEX,North America,North America,,,999.4281347506984,1.7390730729037576,2.091912890276242,2.7271219346668136,,1.7390730729037576,NH3,9017.722206534188,,2.217,0.1355382027755389,0.164722618995589,0.3856980353380191,,0.1355382027755389,2.352538202775539,True,2259.1,True,107.0,B
